la_sample_id	fastq_path	fastq_files_fwd	fastq_files_rev	note	fastq_prefix	gvcf_prefix	gvcf_path	gvcf	genotyped_vcf_path	genotyped_vcf_name	zarr_name
far_NT2124-2	/QRISdata/Q3833/Raw_data/RAW/farauti	NT2124-2_1.fastq.gz	NT2124-2_2.fastq.gz		NT2124-2	far_NT2124-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT2124-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT2124-2.vcf.gz	far_NT2124-2
far_NT4-1	/QRISdata/Q3833/Raw_data/RAW/farauti	NT4-1_1.fastq.gz	NT4-1_2.fastq.gz		NT4-1	far_NT4-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT4-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT4-1.vcf.gz	far_NT4-1
far_QLD_CB_10	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_10_1.fq.gz	far_QLD_CB_10_2.fq.gz		far_QLD_CB_10	far_QLD_CB_10	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_10.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_10.vcf.gz	far_QLD_CB_10
far_QLD_CB_11	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_11_1.fq.gz	far_QLD_CB_11_2.fq.gz		far_QLD_CB_11	far_QLD_CB_11	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_11.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_11.vcf.gz	far_QLD_CB_11
far_QLD_CB_15	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_15_1.fq.gz	far_QLD_CB_15_2.fq.gz		far_QLD_CB_15	far_QLD_CB_15	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_15.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_15.vcf.gz	far_QLD_CB_15
far_QLD_CB_16	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_16_1.fq.gz	far_QLD_CB_16_2.fq.gz		far_QLD_CB_16	far_QLD_CB_16	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_16.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_16.vcf.gz	far_QLD_CB_16
far_QLD_CB_17	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_17_1.fq.gz	far_QLD_CB_17_2.fq.gz		far_QLD_CB_17	far_QLD_CB_17	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_17.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_17.vcf.gz	far_QLD_CB_17
far_QLD_CB_21	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_21_1.fq.gz	far_QLD_CB_21_2.fq.gz		far_QLD_CB_21	far_QLD_CB_21	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_21.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_21.vcf.gz	far_QLD_CB_21
far_QLD_CB_23	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_QLD_CB_23_1.fq.gz	far_QLD_CB_23_2.fq.gz		far_QLD_CB_23	far_QLD_CB_23	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_23.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_23.vcf.gz	far_QLD_CB_23
far_QLD_CB_7	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_7_1.fq.gz	far_QLD_CB_7_2.fq.gz		far_QLD_CB_7	far_QLD_CB_7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_7.vcf.gz	far_QLD_CB_7
far_QLD_CB_8	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_CB_8_1.fq.gz	far_QLD_CB_8_2.fq.gz		far_QLD_CB_8	far_QLD_CB_8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_8.vcf.gz	far_QLD_CB_8
far_QLD_CB_9	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_QLD_CB_9_1.fq.gz	far_QLD_CB_9_2.fq.gz		far_QLD_CB_9	far_QLD_CB_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CB_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CB_9.vcf.gz	far_QLD_CB_9
far_QLD_CNS-122-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-122-far_1.fastq.gz	CNS-122-far_2.fastq.gz		CNS-122-far	far_QLD_CNS-122	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-122.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-122.vcf.gz	far_QLD_CNS-122
far_QLD_CNS-125-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-125-far_1.fastq.gz	CNS-125-far_2.fastq.gz		CNS-125-far	far_QLD_CNS-125	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-125.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-125.vcf.gz	far_QLD_CNS-125
far_QLD_CNS-131-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-131-far_1.fastq.gz	CNS-131-far_2.fastq.gz		CNS-131-far	far_QLD_CNS-131	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-131.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-131.vcf.gz	far_QLD_CNS-131
far_QLD_CNS-139-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-139-far_1.fastq.gz	CNS-139-far_2.fastq.gz		CNS-139-far	far_QLD_CNS-139	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-139.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-139.vcf.gz	far_QLD_CNS-139
far_QLD_CNS-148-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-148-far_1.fastq.gz	CNS-148-far_2.fastq.gz		CNS-148-far	far_QLD_CNS-148	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-148.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-148.vcf.gz	far_QLD_CNS-148
far_QLD_CNS-156-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-156-far_1.fastq.gz	CNS-156-far_2.fastq.gz		CNS-156-far	far_QLD_CNS-156	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-156.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-156.vcf.gz	far_QLD_CNS-156
far_QLD_CNS-165-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-165-far_1.fastq.gz	CNS-165-far_2.fastq.gz		CNS-165-far	far_QLD_CNS-165	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-165.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-165.vcf.gz	far_QLD_CNS-165
far_QLD_CNS-67-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-67-far_1.fastq.gz	CNS-67-far_2.fastq.gz		CNS-67-far	far_QLD_CNS-67	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-67.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-67.vcf.gz	far_QLD_CNS-67
far_QLD_CNS-69-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-69-far_1.fastq.gz	CNS-69-far_2.fastq.gz		CNS-69-far	far_QLD_CNS-69	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-69.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-69.vcf.gz	far_QLD_CNS-69
far_QLD_CNS-70-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	CNS-70-far_1.fastq.gz	CNS-70-far_2.fastq.gz		CNS-70-far	far_QLD_CNS-70	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_CNS-70.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_CNS-70.vcf.gz	far_QLD_CNS-70
far_QLD_Maca-18-1	/QRISdata/Q3833/Luke/remap	f1-Maca-18-1_1.fastq.gz	f1-Maca-18-1_2.fastq.gz		f1-Maca-18-1	far_QLD_f1-Maca-18-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_f1-Maca-18-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_f1-Maca-18-1.vcf.gz	far_QLD_f1-Maca-18-1
far_QLD_Mac-18-13	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Mac-18-13_1.fastq.gz	f1-Mac-18-13_2.fastq.gz		f1-Mac-18-13	far_QLD_Mac-18-13	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac-18-13.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac-18-13.vcf.gz	far_QLD_Mac-18-13
far_QLD_Mac-18-19	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Mac-18-19_1.fastq.gz	f1-Mac-18-19_2.fastq.gz		f1-Mac-18-19	far_QLD_Mac-18-19	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac-18-19.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac-18-19.vcf.gz	far_QLD_Mac-18-19
far_QLD_Mac-18-24	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Mac-18-24_1.fastq.gz	f1-Mac-18-24_2.fastq.gz		f1-Mac-18-24	far_QLD_Mac-18-24	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac-18-24.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac-18-24.vcf.gz	far_QLD_Mac-18-24
far_QLD_Mac-18-29	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Mac-18-29_1.fastq.gz	f1-Mac-18-29_2.fastq.gz		f1-Mac-18-29	far_QLD_Mac-18-29	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac-18-29.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac-18-29.vcf.gz	far_QLD_Mac-18-29
far_QLD_Mac1	/QRISdata/Q3833/Raw_data/RAW/farauti	Mac1_1.fastq.gz	Mac1_2.fastq.gz		Mac1	far_QLD_Mac1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac1.vcf.gz	far_QLD_Mac1
far_QLD_Mac2	/QRISdata/Q3833/Raw_data/RAW/farauti	Mac2_1.fastq.gz	Mac2_2.fastq.gz		Mac2	far_QLD_Mac2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac2.vcf.gz	far_QLD_Mac2
far_QLD_Mac3	/QRISdata/Q3833/Raw_data/RAW/farauti	Mac3_1.fastq.gz	Mac3_2.fastq.gz		Mac3	far_QLD_Mac3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Mac3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Mac3.vcf.gz	far_QLD_Mac3
far_QLD_MK_12	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MK_12_1.fq.gz,MK_12_FKDN230534510-1A_22CNGKLT3_L1_1.fq.gz	MK_12_2.fq.gz,MK_12_FKDN230534510-1A_22CNGKLT3_L1_2.fq.gz		MK_12	far_QLD_MK_12	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_12.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_12.vcf.gz	far_QLD_MK_12
far_QLD_MK_13	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/	far_QLD_MK_13_1.fq.gz	far_QLD_MK_13_2.fq.gz		far_QLD_MK_13	far_QLD_MK_13	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_13.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_13.vcf.gz	far_QLD_MK_13
far_QLD_MK_14	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MK_14_1.fq.gz,MK_14_FKDN230534512-1A_22CNGKLT3_L1_1.fq.gz	MK_14_2.fq.gz,MK_14_FKDN230534512-1A_22CNGKLT3_L1_2.fq.gz		MK_14	far_QLD_MK_14	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_14.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_14.vcf.gz	far_QLD_MK_14
far_QLD_MK_18	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MK_18_1.fq.gz,MK_18_FKDN230534513-1A_22CNGKLT3_L1_1.fq.gz	MK_18_2.fq.gz,MK_18_FKDN230534513-1A_22CNGKLT3_L1_2.fq.gz		MK_18	far_QLD_MK_18	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_18.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_18.vcf.gz	far_QLD_MK_18
far_QLD_MK_24	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MK_24_1.fq.gz,MK_24_FKDN230534514-1A_22CNGKLT3_L1_1.fq.gz	MK_24_2.fq.gz,MK_24_FKDN230534514-1A_22CNGKLT3_L1_2.fq.gz		MK_24	far_QLD_MK_24	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_24.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_24.vcf.gz	far_QLD_MK_24
far_QLD_MK_9	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MK_9_1.fq.gz,MK_9_FKDN230534509-1A_22CNGKLT3_L1_1.fq.gz	MK_9_2.fq.gz,MK_9_FKDN230534509-1A_22CNGKLT3_L1_2.fq.gz		MK_9	far_QLD_MK_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_MK_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_MK_9.vcf.gz	far_QLD_MK_9
far_QLD_NP_1	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_1_1.fq.gz	far_QLD_NP_1_2.fq.gz		far_QLD_NP_1	far_QLD_NP_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_1.vcf.gz	far_QLD_NP_1
far_QLD_NP_2	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_2_1.fq.gz	far_QLD_NP_2_2.fq.gz		far_QLD_NP_2	far_QLD_NP_2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_2.vcf.gz	far_QLD_NP_2
far_QLD_NP_3	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_3_1.fq.gz	far_QLD_NP_3_2.fq.gz		far_QLD_NP_3	far_QLD_NP_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_3.vcf.gz	far_QLD_NP_3
far_QLD_NP_4	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_QLD_NP_4_1.fq.gz	far_QLD_NP_4_2.fq.gz		far_QLD_NP_4	far_QLD_NP_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_4.vcf.gz	far_QLD_NP_4
far_QLD_NP_5	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_5_1.fq.gz	far_QLD_NP_5_2.fq.gz		far_QLD_NP_5	far_QLD_NP_5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_5.vcf.gz	far_QLD_NP_5
far_QLD_NP_6	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_6_1.fq.gz	far_QLD_NP_6_2.fq.gz		far_QLD_NP_6	far_QLD_NP_6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_6.vcf.gz	far_QLD_NP_6
far_QLD_NP_7	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_7_1.fq.gz	far_QLD_NP_7_2.fq.gz		far_QLD_NP_7	far_QLD_NP_7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_7.vcf.gz	far_QLD_NP_7
far_QLD_NP_8	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_8_1.fq.gz	far_QLD_NP_8_2.fq.gz		far_QLD_NP_8	far_QLD_NP_8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_8.vcf.gz	far_QLD_NP_8
far_QLD_NP_9	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_QLD_NP_9_1.fq.gz	far_QLD_NP_9_2.fq.gz		far_QLD_NP_9	far_QLD_NP_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_NP_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_NP_9.vcf.gz	far_QLD_NP_9
far_QLD_Q673-3	/QRISdata/Q3833/Raw_data/RAW/farauti	Q673-3_1.fastq.gz	Q673-3_2.fastq.gz		Q673-3	far_QLD_Q673-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Q673-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Q673-3.vcf.gz	far_QLD_Q673-3
far_QLD_Q673-4	/QRISdata/Q3833/Raw_data/RAW/farauti	Q673-4_1.fastq.gz	Q673-4_2.fastq.gz		Q673-4	far_QLD_Q673-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Q673-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Q673-4.vcf.gz	far_QLD_Q673-4
far_QLD_Q885-2	/QRISdata/Q3833/Raw_data/RAW/farauti	Q885-2_1.fastq.gz	Q885-2_2.fastq.gz		Q885-2	far_QLD_Q885-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Q885-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Q885-2.vcf.gz	far_QLD_Q885-2
far_QLD_Q885-4	/QRISdata/Q3833/Raw_data/RAW/farauti	Q885-4_1.fastq.gz	Q885-4_2.fastq.gz		Q885-4	far_QLD_Q885-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Q885-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Q885-4.vcf.gz	far_QLD_Q885-4
far_QLD_Yaps_5	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata	far_QLD_Yaps_5_1.fastq.gz	far_QLD_Yaps_5_2.fastq.gz		far_QLD_Yaps_5	far_QLD_Yaps_5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_QLD_Yaps_5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_QLD_Yaps_5.vcf.gz	far_QLD_Yaps_5
far_sNG_92_13_1	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_13_1_1.fq.gz	far_sNG_92_13_1_2.fq.gz		far_sNG_92_13_1	far_sNG_92_13_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_13_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_13_1.vcf.gz	far_sNG_92_13_1
far_sNG_92_15_3	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_15_3_1.fq.gz	far_sNG_92_15_3_2.fq.gz		far_sNG_92_15_3	far_sNG_92_15_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_15_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_15_3.vcf.gz	far_sNG_92_15_3
far_sNG_92_15_4	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_15_4_1.fq.gz	far_sNG_92_15_4_2.fq.gz		far_sNG_92_15_4	far_sNG_92_15_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_15_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_15_4.vcf.gz	far_sNG_92_15_4
far_sNG_92_17_11	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_11_1.fq.gz	far_sNG_92_17_11_2.fq.gz		far_sNG_92_17_11	far_sNG_92_17_11	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_11.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_11.vcf.gz	far_sNG_92_17_11
far_sNG_92_17_12	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_12_1.fq.gz	far_sNG_92_17_12_2.fq.gz		far_sNG_92_17_12	far_sNG_92_17_12	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_12.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_12.vcf.gz	far_sNG_92_17_12
far_sNG_92_17_13	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_13_1.fq.gz	far_sNG_92_17_13_2.fq.gz		far_sNG_92_17_13	far_sNG_92_17_13	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_13.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_13.vcf.gz	far_sNG_92_17_13
far_sNG_92_17_17	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_17_1.fq.gz	far_sNG_92_17_17_2.fq.gz		far_sNG_92_17_17	far_sNG_92_17_17	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_17.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_17.vcf.gz	far_sNG_92_17_17
far_sNG_92_17_19	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_19_1.fq.gz	far_sNG_92_17_19_2.fq.gz		far_sNG_92_17_19	far_sNG_92_17_19	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_19.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_19.vcf.gz	far_sNG_92_17_19
far_sNG_92_17_2	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_2_1.fq.gz	far_sNG_92_17_2_2.fq.gz		far_sNG_92_17_2	far_sNG_92_17_2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_sNG_92_17_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_2.vcf.gz	far_sNG_92_17_2
far_sNG_92_17_20	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_sNG_92_17_20_1.fq.gz	far_sNG_92_17_20_2.fq.gz		far_sNG_92_17_20	far_sNG_92_17_20	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf/	far_sNG_92_17_20.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_sNG_92_17_20.vcf.gz	far_sNG_92_17_20
